AUTHORITATIVE record of the 2026-07-27 01:56 accidental deletion.
Source: NTFS USN change journal (fsutil usn readjournal C:), parsed for File-delete
records in the incident minute. Preserved here because the journal is capped at 32 MB
and wraps within about a day -- after that this list cannot be reconstructed.
USN records carry the NAME, not the path. RESTORED = a file of that name exists in the
repo again (the deletion took whole trees, so a name returning means its tree returned).

3194 distinct names deleted; 2712 restored; 482 still absent.

STATUS     KIND   NAME
RESTORED   file   rf_tr_025.csv
RESTORED   file   rf_tr_025.csv.provenance.json
RESTORED   file   rf_tr_026.csv
RESTORED   file   rf_tr_026.csv.provenance.json
RESTORED   file   rf_tr_027.csv
RESTORED   file   rf_tr_027.csv.provenance.json
RESTORED   file   rf_tr_028.csv
RESTORED   file   rf_tr_028.csv.provenance.json
RESTORED   file   rf_tr_029.csv
RESTORED   file   rf_tr_029.csv.provenance.json
RESTORED   file   rf_tr_030.csv
RESTORED   file   rf_tr_030.csv.provenance.json
RESTORED   file   rf_tr_031.csv
RESTORED   file   rf_tr_031.csv.provenance.json
RESTORED   file   rf_tr_032.csv
RESTORED   file   rf_tr_032.csv.provenance.json
RESTORED   file   rf_tr_033.csv
RESTORED   file   rf_tr_033.csv.provenance.json
RESTORED   file   rf_tr_034.csv
RESTORED   file   rf_tr_034.csv.provenance.json
RESTORED   file   rf_tr_035.csv
RESTORED   file   rf_tr_035.csv.provenance.json
RESTORED   file   rf_tr_036.csv
RESTORED   file   rf_tr_036.csv.provenance.json
RESTORED   file   rf_tr_037.csv
RESTORED   file   rf_tr_037.csv.provenance.json
RESTORED   file   rf_tr_038.csv
RESTORED   file   rf_tr_038.csv.provenance.json
RESTORED   file   rf_trd_000_00.csv
RESTORED   file   rf_trd_000_00.csv.provenance.json
RESTORED   file   rf_trd_000_01.csv
RESTORED   file   rf_trd_000_01.csv.provenance.json
RESTORED   file   rf_trd_000_02.csv
RESTORED   file   rf_trd_000_02.csv.provenance.json
RESTORED   file   rf_trd_000_03.csv
RESTORED   file   rf_trd_000_03.csv.provenance.json
RESTORED   file   rf_trd_000_04.csv
RESTORED   file   rf_trd_000_04.csv.provenance.json
RESTORED   file   rf_trd_000_05.csv
RESTORED   file   rf_trd_000_05.csv.provenance.json
RESTORED   file   rf_trd_000_06.csv
RESTORED   file   rf_trd_000_06.csv.provenance.json
RESTORED   file   rf_trd_000_07.csv
RESTORED   file   rf_trd_000_07.csv.provenance.json
RESTORED   file   rf_trd_000_08.csv
RESTORED   file   rf_trd_000_08.csv.provenance.json
RESTORED   file   rf_trd_000_09.csv
RESTORED   file   rf_trd_000_09.csv.provenance.json
RESTORED   file   rf_trd_000_10.csv
RESTORED   file   rf_trd_000_10.csv.provenance.json
RESTORED   file   rf_trd_001_00.csv
RESTORED   file   rf_trd_001_00.csv.provenance.json
RESTORED   file   rf_trd_001_01.csv
RESTORED   file   rf_trd_001_01.csv.provenance.json
RESTORED   file   rf_trd_001_02.csv
RESTORED   file   rf_trd_001_02.csv.provenance.json
RESTORED   file   rf_trd_001_03.csv
RESTORED   file   rf_trd_001_03.csv.provenance.json
RESTORED   file   rf_trd_001_04.csv
RESTORED   file   rf_trd_001_04.csv.provenance.json
RESTORED   file   rf_trd_001_05.csv
RESTORED   file   rf_trd_001_05.csv.provenance.json
RESTORED   file   rf_trd_001_06.csv
RESTORED   file   rf_trd_001_06.csv.provenance.json
RESTORED   file   rf_trd_001_07.csv
RESTORED   file   rf_trd_001_07.csv.provenance.json
RESTORED   file   rf_trd_001_08.csv
RESTORED   file   rf_trd_001_08.csv.provenance.json
RESTORED   file   rf_trd_001_09.csv
RESTORED   file   rf_trd_001_09.csv.provenance.json
RESTORED   file   rf_trd_001_10.csv
RESTORED   file   rf_trd_001_10.csv.provenance.json
RESTORED   file   rf_trd_002_00.csv
RESTORED   file   rf_trd_002_00.csv.provenance.json
RESTORED   file   rf_trd_002_01.csv
RESTORED   file   rf_trd_002_01.csv.provenance.json
RESTORED   file   rf_trd_002_02.csv
RESTORED   file   rf_trd_002_02.csv.provenance.json
RESTORED   file   rf_trd_002_03.csv
RESTORED   file   rf_trd_002_03.csv.provenance.json
RESTORED   file   rf_trd_002_04.csv
RESTORED   file   rf_trd_002_04.csv.provenance.json
RESTORED   file   rf_trd_002_05.csv
RESTORED   file   rf_trd_002_05.csv.provenance.json
RESTORED   file   rf_trd_002_06.csv
RESTORED   file   rf_trd_002_06.csv.provenance.json
RESTORED   file   rf_trd_002_07.csv
RESTORED   file   rf_trd_002_07.csv.provenance.json
RESTORED   file   rf_trd_002_08.csv
RESTORED   file   rf_trd_002_08.csv.provenance.json
RESTORED   file   rf_trd_002_09.csv
RESTORED   file   rf_trd_002_09.csv.provenance.json
RESTORED   file   rf_trd_002_10.csv
RESTORED   file   rf_trd_002_10.csv.provenance.json
RESTORED   file   rf_trd_003_00.csv
RESTORED   file   rf_trd_003_00.csv.provenance.json
RESTORED   file   rf_trd_003_01.csv
RESTORED   file   rf_trd_003_01.csv.provenance.json
RESTORED   file   rf_trd_003_02.csv
RESTORED   file   rf_trd_003_02.csv.provenance.json
RESTORED   file   rf_trd_003_03.csv
RESTORED   file   rf_trd_003_03.csv.provenance.json
RESTORED   file   rf_trd_003_04.csv
RESTORED   file   rf_trd_003_04.csv.provenance.json
RESTORED   file   rf_trd_003_05.csv
RESTORED   file   rf_trd_003_05.csv.provenance.json
RESTORED   file   rf_trd_003_06.csv
RESTORED   file   rf_trd_003_06.csv.provenance.json
RESTORED   file   rf_trd_003_07.csv
RESTORED   file   rf_trd_003_07.csv.provenance.json
RESTORED   file   rf_trd_003_08.csv
RESTORED   file   rf_trd_003_08.csv.provenance.json
RESTORED   file   rf_trd_003_09.csv
RESTORED   file   rf_trd_003_09.csv.provenance.json
RESTORED   file   rf_trd_003_10.csv
RESTORED   file   rf_trd_003_10.csv.provenance.json
RESTORED   file   rf_trd_004_00.csv
RESTORED   file   rf_trd_004_00.csv.provenance.json
RESTORED   file   rf_trd_004_01.csv
RESTORED   file   rf_trd_004_01.csv.provenance.json
RESTORED   file   rf_trd_004_02.csv
RESTORED   file   rf_trd_004_02.csv.provenance.json
RESTORED   file   rf_trd_004_03.csv
RESTORED   file   rf_trd_004_03.csv.provenance.json
RESTORED   file   rf_trd_004_04.csv
RESTORED   file   rf_trd_004_04.csv.provenance.json
RESTORED   file   rf_trd_004_05.csv
RESTORED   file   rf_trd_004_05.csv.provenance.json
RESTORED   file   rf_trd_004_06.csv
RESTORED   file   rf_trd_004_06.csv.provenance.json
RESTORED   file   rf_trd_004_07.csv
RESTORED   file   rf_trd_004_07.csv.provenance.json
RESTORED   file   rf_trd_004_08.csv
RESTORED   file   rf_trd_004_08.csv.provenance.json
RESTORED   file   rf_trd_004_09.csv
RESTORED   file   rf_trd_004_09.csv.provenance.json
RESTORED   file   rf_trd_004_10.csv
RESTORED   file   rf_trd_004_10.csv.provenance.json
RESTORED   file   rf_trd_005_00.csv
RESTORED   file   rf_trd_005_00.csv.provenance.json
RESTORED   file   rf_trd_005_01.csv
RESTORED   file   rf_trd_005_01.csv.provenance.json
RESTORED   file   rf_trd_005_02.csv
RESTORED   file   rf_trd_005_02.csv.provenance.json
RESTORED   file   rf_trd_005_03.csv
RESTORED   file   rf_trd_005_03.csv.provenance.json
RESTORED   file   rf_trd_005_04.csv
RESTORED   file   rf_trd_005_04.csv.provenance.json
RESTORED   file   rf_trd_005_05.csv
RESTORED   file   rf_trd_005_05.csv.provenance.json
RESTORED   file   rf_trd_005_06.csv
RESTORED   file   rf_trd_005_06.csv.provenance.json
RESTORED   file   rf_trd_005_07.csv
RESTORED   file   rf_trd_005_07.csv.provenance.json
RESTORED   file   rf_trd_005_08.csv
RESTORED   file   rf_trd_005_08.csv.provenance.json
RESTORED   file   rf_trd_005_09.csv
RESTORED   file   rf_trd_005_09.csv.provenance.json
RESTORED   file   rf_trd_005_10.csv
RESTORED   file   rf_trd_005_10.csv.provenance.json
RESTORED   file   rf_trd_006_00.csv
RESTORED   file   rf_trd_006_00.csv.provenance.json
RESTORED   file   rf_trd_006_01.csv
RESTORED   file   rf_trd_006_01.csv.provenance.json
RESTORED   file   rf_trd_006_02.csv
RESTORED   file   rf_trd_006_02.csv.provenance.json
RESTORED   file   rf_trd_006_03.csv
RESTORED   file   rf_trd_006_03.csv.provenance.json
RESTORED   file   rf_trd_006_04.csv
RESTORED   file   rf_trd_006_04.csv.provenance.json
RESTORED   file   rf_trd_006_05.csv
RESTORED   file   rf_trd_006_05.csv.provenance.json
RESTORED   file   rf_trd_006_06.csv
RESTORED   file   rf_trd_006_06.csv.provenance.json
RESTORED   file   rf_trd_006_07.csv
RESTORED   file   rf_trd_006_07.csv.provenance.json
RESTORED   file   rf_trd_006_08.csv
RESTORED   file   rf_trd_006_08.csv.provenance.json
RESTORED   file   rf_trd_006_09.csv
RESTORED   file   rf_trd_006_09.csv.provenance.json
RESTORED   file   rf_trd_006_10.csv
RESTORED   file   rf_trd_006_10.csv.provenance.json
RESTORED   file   rf_trd_007_00.csv
RESTORED   file   rf_trd_007_00.csv.provenance.json
RESTORED   file   rf_trd_007_01.csv
RESTORED   file   rf_trd_007_01.csv.provenance.json
RESTORED   file   rf_trd_007_02.csv
RESTORED   file   rf_trd_007_02.csv.provenance.json
RESTORED   file   rf_trd_007_03.csv
RESTORED   file   rf_trd_007_03.csv.provenance.json
RESTORED   file   rf_trd_007_04.csv
RESTORED   file   rf_trd_007_04.csv.provenance.json
RESTORED   file   rf_trd_007_05.csv
RESTORED   file   rf_trd_007_05.csv.provenance.json
RESTORED   file   rf_trd_007_06.csv
RESTORED   file   rf_trd_007_06.csv.provenance.json
RESTORED   file   rf_trd_007_07.csv
RESTORED   file   rf_trd_007_07.csv.provenance.json
RESTORED   file   rf_trd_007_08.csv
RESTORED   file   rf_trd_007_08.csv.provenance.json
RESTORED   file   rf_trd_007_09.csv
RESTORED   file   rf_trd_007_09.csv.provenance.json
RESTORED   file   rf_trd_007_10.csv
RESTORED   file   rf_trd_007_10.csv.provenance.json
RESTORED   file   rf_trd_008_00.csv
RESTORED   file   rf_trd_008_00.csv.provenance.json
RESTORED   file   rf_trd_008_01.csv
RESTORED   file   rf_trd_008_01.csv.provenance.json
RESTORED   file   rf_trd_008_02.csv
RESTORED   file   rf_trd_008_02.csv.provenance.json
RESTORED   file   rf_trd_008_03.csv
RESTORED   file   rf_trd_008_03.csv.provenance.json
RESTORED   file   rf_trd_008_04.csv
RESTORED   file   rf_trd_008_04.csv.provenance.json
RESTORED   file   rf_trd_008_05.csv
RESTORED   file   rf_trd_008_05.csv.provenance.json
RESTORED   file   rf_trd_008_06.csv
RESTORED   file   rf_trd_008_06.csv.provenance.json
RESTORED   file   rf_trd_008_07.csv
RESTORED   file   rf_trd_008_07.csv.provenance.json
RESTORED   file   rf_trd_008_08.csv
RESTORED   file   rf_trd_008_08.csv.provenance.json
RESTORED   file   rf_trd_008_09.csv
RESTORED   file   rf_trd_008_09.csv.provenance.json
RESTORED   file   rf_trd_008_10.csv
RESTORED   file   rf_trd_008_10.csv.provenance.json
RESTORED   file   rf_trd_009_00.csv
RESTORED   file   rf_trd_009_00.csv.provenance.json
RESTORED   file   rf_trd_009_01.csv
RESTORED   file   rf_trd_009_01.csv.provenance.json
RESTORED   file   rf_trd_009_02.csv
RESTORED   file   rf_trd_009_02.csv.provenance.json
RESTORED   file   rf_trd_009_03.csv
RESTORED   file   rf_trd_009_03.csv.provenance.json
RESTORED   file   rf_trd_009_04.csv
RESTORED   file   rf_trd_009_04.csv.provenance.json
RESTORED   file   rf_trd_009_05.csv
RESTORED   file   rf_trd_009_05.csv.provenance.json
RESTORED   file   rf_trd_009_06.csv
RESTORED   file   rf_trd_009_06.csv.provenance.json
RESTORED   file   rf_trd_009_07.csv
RESTORED   file   rf_trd_009_07.csv.provenance.json
RESTORED   file   rf_trd_009_08.csv
RESTORED   file   rf_trd_009_08.csv.provenance.json
RESTORED   file   rf_trd_009_09.csv
RESTORED   file   rf_trd_009_09.csv.provenance.json
RESTORED   file   rf_trd_009_10.csv
RESTORED   file   rf_trd_009_10.csv.provenance.json
RESTORED   file   rf_trd_010_00.csv
RESTORED   file   rf_trd_010_00.csv.provenance.json
RESTORED   file   rf_trd_010_01.csv
RESTORED   file   rf_trd_010_01.csv.provenance.json
RESTORED   file   rf_trd_010_02.csv
RESTORED   file   rf_trd_010_02.csv.provenance.json
RESTORED   file   rf_trd_010_03.csv
RESTORED   file   rf_trd_010_03.csv.provenance.json
RESTORED   file   rf_trd_010_04.csv
RESTORED   file   rf_trd_010_04.csv.provenance.json
RESTORED   file   rf_trd_010_05.csv
RESTORED   file   rf_trd_010_05.csv.provenance.json
RESTORED   file   rf_trd_010_06.csv
RESTORED   file   rf_trd_010_06.csv.provenance.json
RESTORED   file   rf_trd_010_07.csv
RESTORED   file   rf_trd_010_07.csv.provenance.json
RESTORED   file   rf_trd_010_08.csv
RESTORED   file   rf_trd_010_08.csv.provenance.json
RESTORED   file   rf_trd_010_09.csv
RESTORED   file   rf_trd_010_09.csv.provenance.json
RESTORED   file   rf_trd_010_10.csv
RESTORED   file   rf_trd_010_10.csv.provenance.json
RESTORED   file   rf_trd_011_00.csv
RESTORED   file   rf_trd_011_00.csv.provenance.json
RESTORED   file   rf_trd_011_01.csv
RESTORED   file   rf_trd_011_01.csv.provenance.json
RESTORED   file   rf_trd_011_02.csv
RESTORED   file   rf_trd_011_02.csv.provenance.json
RESTORED   file   rf_trd_011_03.csv
RESTORED   file   rf_trd_011_03.csv.provenance.json
RESTORED   file   rf_trd_011_04.csv
RESTORED   file   rf_trd_011_04.csv.provenance.json
RESTORED   file   rf_trd_011_05.csv
RESTORED   file   rf_trd_011_05.csv.provenance.json
RESTORED   file   rf_trd_011_06.csv
RESTORED   file   rf_trd_011_06.csv.provenance.json
RESTORED   file   rf_trd_011_07.csv
RESTORED   file   rf_trd_011_07.csv.provenance.json
RESTORED   file   rf_trd_011_08.csv
RESTORED   file   rf_trd_011_08.csv.provenance.json
RESTORED   file   rf_trd_011_09.csv
RESTORED   file   rf_trd_011_09.csv.provenance.json
RESTORED   file   rf_trd_011_10.csv
RESTORED   file   rf_trd_011_10.csv.provenance.json
RESTORED   file   rf_trd_012_00.csv
RESTORED   file   rf_trd_012_00.csv.provenance.json
RESTORED   file   rf_trd_012_01.csv
RESTORED   file   rf_trd_012_01.csv.provenance.json
RESTORED   file   rf_trd_012_02.csv
RESTORED   file   rf_trd_012_02.csv.provenance.json
RESTORED   file   rf_trd_012_03.csv
RESTORED   file   rf_trd_012_03.csv.provenance.json
RESTORED   file   rf_trd_012_04.csv
RESTORED   file   rf_trd_012_04.csv.provenance.json
RESTORED   file   rf_trd_012_05.csv
RESTORED   file   rf_trd_012_05.csv.provenance.json
RESTORED   file   rf_trd_012_06.csv
RESTORED   file   rf_trd_012_06.csv.provenance.json
RESTORED   file   rf_trd_012_07.csv
RESTORED   file   rf_trd_012_07.csv.provenance.json
RESTORED   file   rf_trd_012_08.csv
RESTORED   file   rf_trd_012_08.csv.provenance.json
RESTORED   file   rf_trd_012_09.csv
RESTORED   file   rf_trd_012_09.csv.provenance.json
RESTORED   file   rf_trd_012_10.csv
RESTORED   file   rf_trd_012_10.csv.provenance.json
RESTORED   file   rf_trd_013_00.csv
RESTORED   file   rf_trd_013_00.csv.provenance.json
RESTORED   file   rf_trd_013_01.csv
RESTORED   file   rf_trd_013_01.csv.provenance.json
RESTORED   file   rf_trd_013_02.csv
RESTORED   file   rf_trd_013_02.csv.provenance.json
RESTORED   file   rf_trd_013_03.csv
RESTORED   file   rf_trd_013_03.csv.provenance.json
RESTORED   file   rf_trd_013_04.csv
RESTORED   file   rf_trd_013_04.csv.provenance.json
RESTORED   file   rf_trd_013_05.csv
RESTORED   file   rf_trd_013_05.csv.provenance.json
RESTORED   file   rf_trd_013_06.csv
RESTORED   file   rf_trd_013_06.csv.provenance.json
RESTORED   file   rf_trd_013_07.csv
RESTORED   file   rf_trd_013_07.csv.provenance.json
RESTORED   file   rf_trd_013_08.csv
RESTORED   file   rf_trd_013_08.csv.provenance.json
RESTORED   file   rf_trd_013_09.csv
RESTORED   file   rf_trd_013_09.csv.provenance.json
RESTORED   file   rf_trd_013_10.csv
RESTORED   file   rf_trd_013_10.csv.provenance.json
RESTORED   file   rf_trd_014_00.csv
RESTORED   file   rf_trd_014_00.csv.provenance.json
RESTORED   file   rf_trd_014_01.csv
RESTORED   file   rf_trd_014_01.csv.provenance.json
RESTORED   file   rf_trd_014_02.csv
RESTORED   file   rf_trd_014_02.csv.provenance.json
RESTORED   file   rf_trd_014_03.csv
RESTORED   file   rf_trd_014_03.csv.provenance.json
RESTORED   file   rf_trd_014_04.csv
RESTORED   file   rf_trd_014_04.csv.provenance.json
RESTORED   file   rf_trd_014_05.csv
RESTORED   file   rf_trd_014_05.csv.provenance.json
RESTORED   file   rf_trd_014_06.csv
RESTORED   file   rf_trd_014_06.csv.provenance.json
RESTORED   file   rf_trd_014_07.csv
RESTORED   file   rf_trd_014_07.csv.provenance.json
RESTORED   file   rf_trd_014_08.csv
RESTORED   file   rf_trd_014_08.csv.provenance.json
RESTORED   file   rf_trd_014_09.csv
RESTORED   file   rf_trd_014_09.csv.provenance.json
RESTORED   file   rf_trd_014_10.csv
RESTORED   file   rf_trd_014_10.csv.provenance.json
RESTORED   file   rf_trd_015_00.csv
RESTORED   file   rf_trd_015_00.csv.provenance.json
RESTORED   file   rf_trd_015_01.csv
RESTORED   file   rf_trd_015_01.csv.provenance.json
RESTORED   file   rf_trd_015_02.csv
RESTORED   file   rf_trd_015_02.csv.provenance.json
RESTORED   file   rf_trd_015_03.csv
RESTORED   file   rf_trd_015_03.csv.provenance.json
RESTORED   file   rf_trd_015_04.csv
RESTORED   file   rf_trd_015_04.csv.provenance.json
RESTORED   file   rf_trd_015_05.csv
RESTORED   file   rf_trd_015_05.csv.provenance.json
RESTORED   file   rf_trd_015_06.csv
RESTORED   file   rf_trd_015_06.csv.provenance.json
RESTORED   file   rf_trd_015_07.csv
RESTORED   file   rf_trd_015_07.csv.provenance.json
RESTORED   file   rf_trd_015_08.csv
RESTORED   file   rf_trd_015_08.csv.provenance.json
RESTORED   file   rf_trd_015_09.csv
RESTORED   file   rf_trd_015_09.csv.provenance.json
RESTORED   file   rf_trd_015_10.csv
RESTORED   file   rf_trd_015_10.csv.provenance.json
RESTORED   file   rf_trd_016_00.csv
RESTORED   file   rf_trd_016_00.csv.provenance.json
RESTORED   file   rf_trd_016_01.csv
RESTORED   file   rf_trd_016_01.csv.provenance.json
RESTORED   file   rf_trd_016_02.csv
RESTORED   file   rf_trd_016_02.csv.provenance.json
RESTORED   file   rf_trd_016_03.csv
RESTORED   file   rf_trd_016_03.csv.provenance.json
RESTORED   file   rf_trd_016_04.csv
RESTORED   file   rf_trd_016_04.csv.provenance.json
RESTORED   file   rf_trd_016_05.csv
RESTORED   file   rf_trd_016_05.csv.provenance.json
RESTORED   file   rf_trd_016_06.csv
RESTORED   file   rf_trd_016_06.csv.provenance.json
RESTORED   file   rf_trd_016_07.csv
RESTORED   file   rf_trd_016_07.csv.provenance.json
RESTORED   file   rf_trd_016_08.csv
RESTORED   file   rf_trd_016_08.csv.provenance.json
RESTORED   file   rf_trd_016_09.csv
RESTORED   file   rf_trd_016_09.csv.provenance.json
RESTORED   file   rf_trd_016_10.csv
RESTORED   file   rf_trd_016_10.csv.provenance.json
RESTORED   file   rf_trd_017_00.csv
RESTORED   file   rf_trd_017_00.csv.provenance.json
RESTORED   file   rf_trd_017_01.csv
RESTORED   file   rf_trd_017_01.csv.provenance.json
RESTORED   file   rf_trd_017_02.csv
RESTORED   file   rf_trd_017_02.csv.provenance.json
RESTORED   file   rf_trd_017_03.csv
RESTORED   file   rf_trd_017_03.csv.provenance.json
RESTORED   file   rf_trd_017_04.csv
RESTORED   file   rf_trd_017_04.csv.provenance.json
RESTORED   file   rf_trd_017_05.csv
RESTORED   file   rf_trd_017_05.csv.provenance.json
RESTORED   file   rf_trd_017_06.csv
RESTORED   file   rf_trd_017_06.csv.provenance.json
RESTORED   file   rf_trd_017_07.csv
RESTORED   file   rf_trd_017_07.csv.provenance.json
RESTORED   file   rf_trd_017_08.csv
RESTORED   file   rf_trd_017_08.csv.provenance.json
RESTORED   file   rf_trd_017_09.csv
RESTORED   file   rf_trd_017_09.csv.provenance.json
RESTORED   file   rf_trd_017_10.csv
RESTORED   file   rf_trd_017_10.csv.provenance.json
RESTORED   file   rf_trd_018_00.csv
RESTORED   file   rf_trd_018_00.csv.provenance.json
RESTORED   file   rf_trd_018_01.csv
RESTORED   file   rf_trd_018_01.csv.provenance.json
RESTORED   file   rf_trd_018_02.csv
RESTORED   file   rf_trd_018_02.csv.provenance.json
RESTORED   file   rf_trd_018_03.csv
RESTORED   file   rf_trd_018_03.csv.provenance.json
RESTORED   file   rf_trd_018_04.csv
RESTORED   file   rf_trd_018_04.csv.provenance.json
RESTORED   file   rf_trd_018_05.csv
RESTORED   file   rf_trd_018_05.csv.provenance.json
RESTORED   file   rf_trd_018_06.csv
RESTORED   file   rf_trd_018_06.csv.provenance.json
RESTORED   file   rf_trd_018_07.csv
RESTORED   file   rf_trd_018_07.csv.provenance.json
RESTORED   file   rf_trd_018_08.csv
RESTORED   file   rf_trd_018_08.csv.provenance.json
RESTORED   file   rf_trd_018_09.csv
RESTORED   file   rf_trd_018_09.csv.provenance.json
RESTORED   file   rf_trd_018_10.csv
RESTORED   file   rf_trd_018_10.csv.provenance.json
RESTORED   file   rf_trd_019_00.csv
RESTORED   file   rf_trd_019_00.csv.provenance.json
RESTORED   file   rf_trd_019_01.csv
RESTORED   file   rf_trd_019_01.csv.provenance.json
RESTORED   file   rf_trd_019_02.csv
RESTORED   file   rf_trd_019_02.csv.provenance.json
RESTORED   file   rf_trd_019_03.csv
RESTORED   file   rf_trd_019_03.csv.provenance.json
RESTORED   file   rf_trd_019_04.csv
RESTORED   file   rf_trd_019_04.csv.provenance.json
RESTORED   file   rf_trd_019_05.csv
RESTORED   file   rf_trd_019_05.csv.provenance.json
RESTORED   file   rf_trd_019_06.csv
RESTORED   file   rf_trd_019_06.csv.provenance.json
RESTORED   file   rf_trd_019_07.csv
RESTORED   file   rf_trd_019_07.csv.provenance.json
RESTORED   file   rf_trd_019_08.csv
RESTORED   file   rf_trd_019_08.csv.provenance.json
RESTORED   file   rf_trd_019_09.csv
RESTORED   file   rf_trd_019_09.csv.provenance.json
RESTORED   file   rf_trd_019_10.csv
RESTORED   file   rf_trd_019_10.csv.provenance.json
RESTORED   file   rf_trd_020_00.csv
RESTORED   file   rf_trd_020_00.csv.provenance.json
RESTORED   file   rf_trd_020_01.csv
RESTORED   file   rf_trd_020_01.csv.provenance.json
RESTORED   file   rf_trd_020_02.csv
RESTORED   file   rf_trd_020_02.csv.provenance.json
RESTORED   file   rf_trd_020_03.csv
RESTORED   file   rf_trd_020_03.csv.provenance.json
RESTORED   file   rf_trd_020_04.csv
RESTORED   file   rf_trd_020_04.csv.provenance.json
RESTORED   file   rf_trd_020_05.csv
RESTORED   file   rf_trd_020_05.csv.provenance.json
RESTORED   file   rf_trd_020_06.csv
RESTORED   file   rf_trd_020_06.csv.provenance.json
RESTORED   file   rf_trd_020_07.csv
RESTORED   file   rf_trd_020_07.csv.provenance.json
RESTORED   file   rf_trd_020_08.csv
RESTORED   file   rf_trd_020_08.csv.provenance.json
RESTORED   file   rf_trd_020_09.csv
RESTORED   file   rf_trd_020_09.csv.provenance.json
RESTORED   file   rf_trd_020_10.csv
RESTORED   file   rf_trd_020_10.csv.provenance.json
RESTORED   file   rf_trd_021_00.csv
RESTORED   file   rf_trd_021_00.csv.provenance.json
RESTORED   file   rf_trd_021_01.csv
RESTORED   file   rf_trd_021_01.csv.provenance.json
RESTORED   file   rf_trd_021_02.csv
RESTORED   file   rf_trd_021_02.csv.provenance.json
RESTORED   file   rf_trd_021_03.csv
RESTORED   file   rf_trd_021_03.csv.provenance.json
RESTORED   file   rf_trd_021_04.csv
RESTORED   file   rf_trd_021_04.csv.provenance.json
RESTORED   file   rf_trd_021_05.csv
RESTORED   file   rf_trd_021_05.csv.provenance.json
RESTORED   file   rf_trd_021_06.csv
RESTORED   file   rf_trd_021_06.csv.provenance.json
RESTORED   file   rf_trd_021_07.csv
RESTORED   file   rf_trd_021_07.csv.provenance.json
RESTORED   file   rf_trd_021_08.csv
RESTORED   file   rf_trd_021_08.csv.provenance.json
RESTORED   file   rf_trd_021_09.csv
RESTORED   file   rf_trd_021_09.csv.provenance.json
RESTORED   file   rf_trd_021_10.csv
RESTORED   file   rf_trd_021_10.csv.provenance.json
RESTORED   file   rf_trd_022_00.csv
RESTORED   file   rf_trd_022_00.csv.provenance.json
RESTORED   file   rf_trd_022_01.csv
RESTORED   file   rf_trd_022_01.csv.provenance.json
RESTORED   file   rf_trd_022_02.csv
RESTORED   file   rf_trd_022_02.csv.provenance.json
RESTORED   file   rf_trd_022_03.csv
RESTORED   file   rf_trd_022_03.csv.provenance.json
RESTORED   file   rf_trd_022_04.csv
RESTORED   file   rf_trd_022_04.csv.provenance.json
RESTORED   file   rf_trd_022_05.csv
RESTORED   file   rf_trd_022_05.csv.provenance.json
RESTORED   file   rf_trd_022_06.csv
RESTORED   file   rf_trd_022_06.csv.provenance.json
RESTORED   file   rf_trd_022_07.csv
RESTORED   file   rf_trd_022_07.csv.provenance.json
RESTORED   file   rf_trd_022_08.csv
RESTORED   file   rf_trd_022_08.csv.provenance.json
RESTORED   file   rf_trd_022_09.csv
RESTORED   file   rf_trd_022_09.csv.provenance.json
RESTORED   file   rf_trd_022_10.csv
RESTORED   file   rf_trd_022_10.csv.provenance.json
RESTORED   file   rf_trd_023_00.csv
RESTORED   file   rf_trd_023_00.csv.provenance.json
RESTORED   file   rf_trd_023_01.csv
RESTORED   file   rf_trd_023_01.csv.provenance.json
RESTORED   file   rf_trd_023_02.csv
RESTORED   file   rf_trd_023_02.csv.provenance.json
RESTORED   file   rf_trd_023_03.csv
RESTORED   file   rf_trd_023_03.csv.provenance.json
RESTORED   file   rf_trd_023_04.csv
RESTORED   file   rf_trd_023_04.csv.provenance.json
RESTORED   file   rf_trd_023_05.csv
RESTORED   file   rf_trd_023_05.csv.provenance.json
RESTORED   file   rf_trd_023_06.csv
RESTORED   file   rf_trd_023_06.csv.provenance.json
RESTORED   file   rf_trd_023_07.csv
RESTORED   file   rf_trd_023_07.csv.provenance.json
RESTORED   file   rf_trd_023_08.csv
RESTORED   file   rf_trd_023_08.csv.provenance.json
RESTORED   file   rf_trd_023_09.csv
RESTORED   file   rf_trd_023_09.csv.provenance.json
RESTORED   file   rf_trd_023_10.csv
RESTORED   file   rf_trd_023_10.csv.provenance.json
RESTORED   file   rf_trd_024_00.csv
RESTORED   file   rf_trd_024_00.csv.provenance.json
RESTORED   file   rf_trd_024_01.csv
RESTORED   file   rf_trd_024_01.csv.provenance.json
RESTORED   file   rf_trd_024_02.csv
RESTORED   file   rf_trd_024_02.csv.provenance.json
RESTORED   file   rf_trd_024_03.csv
RESTORED   file   rf_trd_024_03.csv.provenance.json
RESTORED   file   rf_trd_024_04.csv
RESTORED   file   rf_trd_024_04.csv.provenance.json
RESTORED   file   rf_trd_024_05.csv
RESTORED   file   rf_trd_024_05.csv.provenance.json
RESTORED   file   rf_trd_024_06.csv
RESTORED   file   rf_trd_024_06.csv.provenance.json
RESTORED   file   rf_trd_024_07.csv
RESTORED   file   rf_trd_024_07.csv.provenance.json
RESTORED   file   rf_trd_024_08.csv
RESTORED   file   rf_trd_024_08.csv.provenance.json
RESTORED   file   rf_trd_024_09.csv
RESTORED   file   rf_trd_024_09.csv.provenance.json
